;Tariff_mean
14261;0.0816
14262;0.0816
14263;0.0816
14264;0.0816
14265;0.0816
14266;0.0816
14267;0.0816
14268;0.0816
14269;0.0816
14270;0.0816
14271;0.0816
14272;0.0816
14273;0.0816
14274;0.0816
14275;0.0816
14276;0.0816
14277;0.0816
14278;0.0816
14279;0.0816
14280;0.0816
14281;0.0816
14282;0.0816
14283;0.0816
14284;0.0816
14285;0.0816
14286;0.0816
14287;0.0816
14288;0.0816
14289;0.0816
14290;0.0816
14291;0.0816
14292;0.0816
14293;0.0816
14294;0.0816
14295;0.0816
14296;0.0816
14297;0.0816
14298;0.0816
14299;0.0816
14300;0.0816
14301;0.0816
14302;0.0816
14303;0.0816
14304;0.0816
14305;0.0816
14306;0.0816
14307;0.0816
14308;0.0816
14309;0.0816
14310;0.0816
14311;0.0816
14312;0.0816
14313;0.0816
14314;0.0816
14315;0.0816
14316;0.0816
14317;0.0816
14318;0.0816
14319;0.0816
14320;0.0816
14321;0.0816
14322;0.0816
14323;0.0816
14324;0.0816
14325;0.0816
14326;0.0816
14327;0.0816
14328;0.0816
14329;0.0816
14330;0.0816
14331;0.0816
14332;0.0816
14333;0.0816
14334;0.0816
14335;0.0816
14336;0.0816
14337;0.0816
14338;0.0816
14339;0.0816
14340;0.0816
14341;0.0816
14342;0.0816
14343;0.0816
14344;0.0816
14345;0.0816
14346;0.0816
14347;0.0816
14348;0.0816
14349;0.0816
14350;0.0816
14351;0.0816
14352;0.0816
14353;0.0816
14354;0.0816
14355;0.0816
14356;0.0816
14357;0.0816
14358;0.0816
14359;0.0816
14360;0.0816
14361;0.0816
14362;0.0816
14363;0.0816
14364;0.0816
14365;0.0816
14366;0.0816
14367;0.0816
14368;0.0816
14369;0.0816
14370;0.0816
14371;0.0816
14372;0.0816
14373;0.0816
14374;0.0816
14375;0.0816
14376;0.0816
14377;0.0816
14378;0.0816
14379;0.0816
14380;0.0816
14381;0.0816
14382;0.0816
14383;0.0816
14384;0.0816
14385;0.0816
14386;0.0816
14387;0.0816
14388;0.0816
14389;0.0816
14390;0.0816
14391;0.0816
14392;0.0816
14393;0.0816
14394;0.0816
14395;0.0816
14396;0.0816
14397;0.0816
14398;0.0816
14399;0.0816
14400;0.0816
14401;0.0816
14402;0.0816
14403;0.0816
14404;0.0816
14405;0.0816
14406;0.0816
14407;0.0816
14408;0.0816
14409;0.0816
14410;0.0816
14411;0.0816
14412;0.0816
14413;0.0816
14414;0.0816
14415;0.0816
14416;0.0816
14417;0.0816
14418;0.0816
14419;0.0816
14420;0.0816
14421;0.0816
14422;0.0816
14423;0.0816
14424;0.0816
14425;0.0816
14426;0.0816
14427;0.0816
14428;0.0816
14429;0.0816
14430;0.0816
14431;0.0816
14432;0.0816
14433;0.0816
14434;0.0816
14435;0.0816
14436;0.0816
14437;0.0816
14438;0.0816
14439;0.0816
14440;0.0816
14441;0.0816
14442;0.0816
14443;0.0816
14444;0.0816
14445;0.0816
14446;0.0816
14447;0.0816
14448;0.0816
14449;0.0816
14450;0.0816
14451;0.0816
14452;0.0816
14453;0.0816
14454;0.0816
14455;0.0816
14456;0.0816
14457;0.0816
14458;0.0816
14459;0.0816
14460;0.0816
14461;0.0816
14462;0.0816
14463;0.0816
14464;0.0816
14465;0.0816
14466;0.0816
14467;0.0816
14468;0.0816
14469;0.0816
14470;0.0816
14471;0.0816
14472;0.0816
14473;0.0816
14474;0.0816
14475;0.0816
14476;0.0816
14477;0.0816
14478;0.0816
14479;0.0816
14480;0.0816
14481;0.0816
14482;0.0816
14483;0.0816
14484;0.0816
14485;0.0816
14486;0.0816
14487;0.0816
14488;0.0816
14489;0.0816
14490;0.0816
14491;0.0816
14492;0.0816
14493;0.0816
14494;0.0816
14495;0.0816
14496;0.0816
14497;0.0816
14498;0.0816
14499;0.0816
14500;0.0816
14501;0.0816
14502;0.0816
14503;0.0816
14504;0.0816
14505;0.0816
14506;0.0816
14507;0.0816
14508;0.0816
14509;0.0816
14510;0.0816
14511;0.0816
14512;0.0816
14513;0.0816
14514;0.0816
14515;0.0816
14516;0.0816
14517;0.0816
14518;0.0816
14519;0.0816
14520;0.0816
14521;0.0816
14522;0.0816
14523;0.0816
14524;0.0816
14525;0.0816
14526;0.0816
14527;0.0816
14528;0.0816
14529;0.0816
14530;0.0816
14531;0.0816
14532;0.0816
14533;0.0816
14534;0.0816
14535;0.0816
14536;0.0816
14537;0.0816
14538;0.0816
14539;0.0816
14540;0.0816
14541;0.0816
14542;0.0816
14543;0.0816
14544;0.0816
14545;0.0816
14546;0.0816
14547;0.0816
14548;0.0816
14549;0.0816
14550;0.0816
14551;0.0816
14552;0.0816
14553;0.0816
14554;0.0816
14555;0.0816
14556;0.0816
14557;0.0816
14558;0.0816
14559;0.0816
14560;0.0816
14561;0.0816
14562;0.0816
14563;0.0816
14564;0.0816
14565;0.0816
14566;0.0816
14567;0.0816
14568;0.0816
14569;0.0816
14570;0.0816
14571;0.0816
14572;0.0816
14573;0.0816
14574;0.0816
14575;0.0816
14576;0.0816
14577;0.0816
14578;0.0816
14579;0.0816
14580;0.0816
14581;0.0816
14582;0.0816
14583;0.0816
14584;0.0816
14585;0.0816
14586;0.0816
14587;0.0816
14588;0.0816
14589;0.0816
14590;0.0816
14591;0.0816
14592;0.0816
14593;0.0816
14594;0.0816
14595;0.0816
14596;0.0816
14597;0.0816
14598;0.0816
14599;0.0816
14600;0.0816
14601;0.0816
14602;0.0816
14603;0.0816
14604;0.0816
14605;0.0816
14606;0.0816
14607;0.0816
14608;0.0816
14609;0.0816
14610;0.0816
14611;0.0816
14612;0.0816
14613;0.0816
14614;0.0816
14615;0.0816
14616;0.0816
14617;0.0816
14618;0.0816
14619;0.0816
14620;0.0816
14621;0.0816
14622;0.0816
14623;0.0816
14624;0.0816
14625;0.0816
14626;0.0816
14627;0.0816
14628;0.0816
14629;0.0816
14630;0.0816
14631;0.0816
14632;0.0816
14633;0.0816
14634;0.0816
14635;0.0816
14636;0.0816
14637;0.0816
14638;0.0816
14639;0.0816
14640;0.0816
14641;0.0816
14642;0.0816
14643;0.0816
14644;0.0816
14645;0.0816
14646;0.0816
14647;0.0816
14648;0.0816
14649;0.0816
14650;0.0816
14651;0.0816
14652;0.0816
14653;0.0816
14654;0.0816
14655;0.0816
14656;0.0816
14657;0.0816
14658;0.0816
14659;0.0816
14660;0.0816
14661;0.0816
14662;0.0816
14663;0.0816
14664;0.0816
14665;0.0816
14666;0.0816
14667;0.0816
14668;0.0816
14669;0.0816
14670;0.0816
14671;0.0816
14672;0.0816
14673;0.0816
14674;0.0816
14675;0.0816
14676;0.0816
14677;0.0816
14678;0.0816
14679;0.0816
14680;0.0816
14681;0.0816
14682;0.0816
14683;0.0816
14684;0.0816
14685;0.0816
14686;0.0816
14687;0.0816
14688;0.0816
14689;0.0816
14690;0.0816
14691;0.0816
14692;0.0816
14693;0.0816
14694;0.0816
14695;0.0816
14696;0.0816
14697;0.0816
14698;0.0816
14699;0.0816
14700;0.0816
14701;0.0816
14702;0.0816
14703;0.0816
14704;0.0816
14705;0.0816
14706;0.0816
14707;0.0816
14708;0.0816
14709;0.0816
14710;0.0816
14711;0.0816
14712;0.0816
14713;0.0816
14714;0.0816
14715;0.0816
14716;0.0816
14717;0.0816
14718;0.0816
14719;0.0816
14720;0.0816
14721;0.0816
14722;0.0816
14723;0.0816
14724;0.0816
14725;0.0816
14726;0.0816
14727;0.0816
14728;0.0816
14729;0.0816
14730;0.0816
14731;0.0816
14732;0.0816
14733;0.0816
14734;0.0816
14735;0.0816
14736;0.0816
14737;0.0816
14738;0.0816
14739;0.0816
14740;0.0816
14741;0.0816
14742;0.0816
14743;0.0816
14744;0.0816
14745;0.0816
14746;0.0816
14747;0.0816
14748;0.0816
14749;0.0816
14750;0.0816
14751;0.0816
14752;0.0816
14753;0.0816
14754;0.0816
14755;0.0816
14756;0.0816
14757;0.0816
14758;0.0816
14759;0.0816
14760;0.0816
14761;0.0816
14762;0.0816
14763;0.0816
14764;0.0816
14765;0.0816
14766;0.0816
14767;0.0816
14768;0.0816
14769;0.0816
14770;0.0816
14771;0.0816
14772;0.0816
14773;0.0816
14774;0.0816
14775;0.0816
14776;0.0816
14777;0.0816
14778;0.0816
14779;0.0816
14780;0.0816
14781;0.0816
14782;0.0816
14783;0.0816
14784;0.0816
14785;0.0816
14786;0.0816
14787;0.0816
14788;0.0816
14789;0.0816
14790;0.0816
14791;0.0816
14792;0.0816
14793;0.0816
14794;0.0816
14795;0.0816
14796;0.0816
14797;0.0816
14798;0.0816
14799;0.0816
14800;0.0816
14801;0.0816
14802;0.0816
14803;0.0816
14804;0.0816
14805;0.0816
14806;0.0816
14807;0.0816
14808;0.0816
14809;0.0816
14810;0.0816
14811;0.0816
14812;0.0816
14813;0.0816
14814;0.0816
14815;0.0816
14816;0.0816
14817;0.0816
14818;0.0816
14819;0.0816
14820;0.0816
14821;0.0816
14822;0.0816
14823;0.0816
14824;0.0816
14825;0.0816
14826;0.0816
14827;0.0816
14828;0.0816
14829;0.0816
14830;0.0816
14831;0.0816
14832;0.0816
14833;0.0816
14834;0.0816
14835;0.0816
14836;0.0816
14837;0.0816
14838;0.0816
14839;0.0816
14840;0.0816
14841;0.0816
14842;0.0816
14843;0.0816
14844;0.0816
14845;0.0816
14846;0.0816
14847;0.0816
14848;0.0816
14849;0.0816
14850;0.0816
14851;0.0816
14852;0.0816
14853;0.0816
14854;0.0816
14855;0.0816
14856;0.0816
14857;0.0816
14858;0.0816
14859;0.0816
14860;0.0816
14861;0.0816
14862;0.0816
14863;0.0816
14864;0.0816
14865;0.0816
14866;0.0816
14867;0.0816
14868;0.0816
14869;0.0816
14870;0.0816
14871;0.0816
14872;0.0816
14873;0.0816
14874;0.0816
14875;0.0816
14876;0.0816
14877;0.0816
14878;0.0816
14879;0.0816
14880;0.0816
14881;0.0816
14882;0.0816
14883;0.0816
14884;0.0816
14885;0.0816
14886;0.0816
14887;0.0816
14888;0.0816
14889;0.0816
14890;0.0816
14891;0.0816
14892;0.0816
14893;0.0816
14894;0.0816
14895;0.0816
14896;0.0816
14897;0.0816
14898;0.0816
14899;0.0816
14900;0.0816
14901;0.0816
14902;0.0816
14903;0.0816
14904;0.0816
14905;0.0816
14906;0.0816
14907;0.0816
14908;0.0816
14909;0.0816
14910;0.0816
14911;0.0816
14912;0.0816
14913;0.0816
14914;0.0816
14915;0.0816
14916;0.0816
14917;0.0816
14918;0.0816
14919;0.0816
14920;0.0816
14921;0.0816
14922;0.0816
14923;0.0816
14924;0.0816
14925;0.0816
14926;0.0816
14927;0.0816
14928;0.0816
14929;0.0816
14930;0.0816
14931;0.0816
14932;0.0816
14933;0.0816
14934;0.0816
14935;0.0816
14936;0.0816
14937;0.0816
14938;0.0816
14939;0.0816
14940;0.0816
14941;0.0816
14942;0.0816
14943;0.0816
14944;0.0816
14945;0.0816
14946;0.0816
14947;0.0816
14948;0.0816
14949;0.0816
14950;0.0816
14951;0.0816
14952;0.0816
14953;0.0816
14954;0.0816
14955;0.0816
14956;0.0816
14957;0.0816
14958;0.0816
14959;0.0816
14960;0.0816
14961;0.0816
14962;0.0816
14963;0.0816
14964;0.0816
14965;0.0816
14966;0.0816
14967;0.0816
14968;0.0816
14969;0.0816
14970;0.0816
14971;0.0816
14972;0.0816
14973;0.0816
14974;0.0816
14975;0.0816
14976;0.0816
14977;0.0816
14978;0.0816
14979;0.0816
14980;0.0816
14981;0.0816
14982;0.0816
14983;0.0816
14984;0.0816
14985;0.0816
14986;0.0816
14987;0.0816
14988;0.0816
14989;0.0816
14990;0.0816
14991;0.0816
14992;0.0816
14993;0.0816
14994;0.0816
14995;0.0816
14996;0.0816
14997;0.0816
14998;0.0816
14999;0.0816
15000;0.0816
15001;0.0816
15002;0.0816
15003;0.0816
15004;0.0816
15005;0.0816
15006;0.0816
15007;0.0816
15008;0.0816
15009;0.0816
15010;0.0816
15011;0.0816
15012;0.0816
15013;0.0816
15014;0.0816
15015;0.0816
15016;0.0816
15017;0.0816
15018;0.0816
15019;0.0816
15020;0.0816
15021;0.0816
15022;0.0816
15023;0.0816
15024;0.0816
15025;0.0816
15026;0.0816
15027;0.0816
15028;0.0816
15029;0.0816
15030;0.0816
15031;0.0816
15032;0.0816
15033;0.0816
15034;0.0816
15035;0.0816
15036;0.0816
15037;0.0816
15038;0.0816
15039;0.0816
15040;0.0816
15041;0.0816
15042;0.0816
15043;0.0816
15044;0.0816
15045;0.0816
15046;0.0816
15047;0.0816
15048;0.0816
15049;0.0816
15050;0.0816
15051;0.0816
15052;0.0816
15053;0.0816
15054;0.0816
15055;0.0816
15056;0.0816
15057;0.0816
15058;0.0816
15059;0.0816
15060;0.0816
15061;0.0816
15062;0.0816
15063;0.0816
15064;0.0816
15065;0.0816
15066;0.0816
15067;0.0816
15068;0.0816
15069;0.0816
15070;0.0816
15071;0.0816
15072;0.0816
15073;0.0816
15074;0.0816
15075;0.0816
15076;0.0816
15077;0.0816
15078;0.0816
15079;0.0816
15080;0.0816
15081;0.0816
15082;0.0816
15083;0.0816
15084;0.0816
15085;0.0816
15086;0.0816
15087;0.0816
15088;0.0816
15089;0.0816
15090;0.0816
15091;0.0816
15092;0.0816
15093;0.0816
15094;0.0816
15095;0.0816
15096;0.0816
15097;0.0816
15098;0.0816
15099;0.0816
15100;0.0816
15101;0.0816
15102;0.0816
15103;0.0816
15104;0.0816
15105;0.0816
15106;0.0816
15107;0.0816
15108;0.0816
15109;0.0816
15110;0.0816
15111;0.0816
15112;0.0816
15113;0.0816
15114;0.0816
15115;0.0816
15116;0.0816
15117;0.0816
15118;0.0816
15119;0.0816
15120;0.0816
15121;0.0816
15122;0.0816
15123;0.0816
15124;0.0816
15125;0.0816
15126;0.0816
15127;0.0816
15128;0.0816
15129;0.0816
15130;0.0816
15131;0.0816
15132;0.0816
15133;0.0816
15134;0.0816
15135;0.0816
15136;0.0816
15137;0.0816
15138;0.0816
15139;0.0816
15140;0.0816
15141;0.0816
15142;0.0816
15143;0.0816
15144;0.0816
15145;0.0816
15146;0.0816
15147;0.0816
15148;0.0816
15149;0.0816
15150;0.0816
15151;0.0816
15152;0.0816
15153;0.0816
15154;0.0816
15155;0.0816
15156;0.0816
15157;0.0816
15158;0.0816
15159;0.0816
15160;0.0816
15161;0.0816
15162;0.0816
15163;0.0816
15164;0.0816
15165;0.0816
15166;0.0816
15167;0.0816
15168;0.0816
15169;0.0816
15170;0.0816
15171;0.0816
15172;0.0816
15173;0.0816
15174;0.0816
15175;0.0816
15176;0.0816
15177;0.0816
15178;0.0816
15179;0.0816
15180;0.0816
15181;0.0816
15182;0.0816
15183;0.0816
15184;0.0816
15185;0.0816
15186;0.0816
15187;0.0816
15188;0.0816
15189;0.0816
15190;0.0816
15191;0.0816
15192;0.0816
15193;0.0816
15194;0.0816
15195;0.0816
15196;0.0816
15197;0.0816
15198;0.0816
15199;0.0816
15200;0.0816
15201;0.0816
15202;0.0816
15203;0.0816
15204;0.0816
15205;0.0816
15206;0.0816
15207;0.0816
15208;0.0816
15209;0.0816
15210;0.0816
15211;0.0816
15212;0.0816
15213;0.0816
15214;0.0816
15215;0.0816
15216;0.0816
15217;0.0816
15218;0.0816
15219;0.0816
15220;0.0816
15221;0.0816
15222;0.0816
15223;0.0816
15224;0.0816
15225;0.0816
15226;0.0816
15227;0.0816
15228;0.0816
15229;0.0816
15230;0.0816
15231;0.0816
15232;0.0816
15233;0.0816
15234;0.0816
15235;0.0816
15236;0.0816
15237;0.0816
15238;0.0816
15239;0.0816
15240;0.0816
15241;0.0816
15242;0.0816
15243;0.0816
15244;0.0816
15245;0.0816
15246;0.0816
15247;0.0816
15248;0.0816
15249;0.0816
15250;0.0816
15251;0.0816
15252;0.0816
15253;0.0816
15254;0.0816
15255;0.0816
15256;0.0816
15257;0.0816
15258;0.0816
15259;0.0816
15260;0.0816
15261;0.0816
15262;0.0816
15263;0.0816
15264;0.0816
15265;0.0816
15266;0.0816
15267;0.0816
15268;0.0816
15269;0.0816
15270;0.0816
15271;0.0816
15272;0.0816
15273;0.0816
15274;0.0816
15275;0.0816
15276;0.0816
15277;0.0816
15278;0.0816
15279;0.0816
15280;0.0816
15281;0.0816
15282;0.0816
15283;0.0816
15284;0.0816
15285;0.0816
15286;0.0816
15287;0.0816
15288;0.0816
15289;0.0816
15290;0.0816
15291;0.0816
15292;0.0816
15293;0.0816
15294;0.0816
15295;0.0816
15296;0.0816
15297;0.0816
15298;0.0816
15299;0.0816
15300;0.0816
15301;0.0816
15302;0.0816
15303;0.0816
15304;0.0816
15305;0.0816
15306;0.0816
15307;0.0816
15308;0.0816
15309;0.0816
15310;0.0816
15311;0.0816
15312;0.0816
15313;0.0816
15314;0.0816
15315;0.0816
15316;0.0816
15317;0.0816
15318;0.0816
15319;0.0816
15320;0.0816
15321;0.0816
15322;0.0816
15323;0.0816
15324;0.0816
15325;0.0816
15326;0.0816
15327;0.0816
15328;0.0816
15329;0.0816
15330;0.0816
15331;0.0816
15332;0.0816
15333;0.0816
15334;0.0816
15335;0.0816
15336;0.0816
15337;0.0816
15338;0.0816
15339;0.0816
15340;0.0816
15341;0.0816
15342;0.0816
15343;0.0816
15344;0.0816
15345;0.0816
15346;0.0816
15347;0.0816
15348;0.0816
15349;0.0816
15350;0.0816
15351;0.0816
15352;0.0816
15353;0.0816
15354;0.0816
15355;0.0816
15356;0.0816
15357;0.0816
15358;0.0816
15359;0.0816
15360;0.0816
15361;0.0816
15362;0.0816
15363;0.0816
15364;0.0816
15365;0.0816
15366;0.0816
15367;0.0816
15368;0.0816
15369;0.0816
15370;0.0816
15371;0.0816
15372;0.0816
15373;0.0816
15374;0.0816
15375;0.0816
15376;0.0816
15377;0.0816
15378;0.0816
15379;0.0816
15380;0.0816
15381;0.0816
15382;0.0816
15383;0.0816
15384;0.0816
15385;0.0816
15386;0.0816
15387;0.0816
15388;0.0816
15389;0.0816
15390;0.0816
15391;0.0816
15392;0.0816
15393;0.0816
15394;0.0816
15395;0.0816
15396;0.0816
15397;0.0816
15398;0.0816
15399;0.0816
15400;0.0816
15401;0.0816
15402;0.0816
15403;0.0816
15404;0.0816
15405;0.0816
15406;0.0816
15407;0.0816
15408;0.0816
15409;0.0816
15410;0.0816
15411;0.0816
15412;0.0816
15413;0.0816
15414;0.0816
15415;0.0816
15416;0.0816
15417;0.0816
15418;0.0816
15419;0.0816
15420;0.0816
15421;0.0816
15422;0.0816
15423;0.0816
15424;0.0816
15425;0.0816
15426;0.0816
15427;0.0816
15428;0.0816
15429;0.0816
15430;0.0816
15431;0.0816
15432;0.0816
15433;0.0816
15434;0.0816
15435;0.0816
15436;0.0816
15437;0.0816
15438;0.0816
15439;0.0816
15440;0.0816
15441;0.0816
15442;0.0816
15443;0.0816
15444;0.0816
15445;0.0816
15446;0.0816
15447;0.0816
15448;0.0816
15449;0.0816
15450;0.0816
15451;0.0816
15452;0.0816
15453;0.0816
15454;0.0816
15455;0.0816
15456;0.0816
15457;0.0816
15458;0.0816
15459;0.0816
15460;0.0816
15461;0.0816
15462;0.0816
15463;0.0816
15464;0.0816
15465;0.0816
15466;0.0816
15467;0.0816
15468;0.0816
15469;0.0816
15470;0.0816
15471;0.0816
15472;0.0816
15473;0.0816
15474;0.0816
15475;0.0816
15476;0.0816
15477;0.0816
15478;0.0816
15479;0.0816
15480;0.0816
15481;0.0816
15482;0.0816
15483;0.0816
15484;0.0816
15485;0.0816
15486;0.0816
15487;0.0816
15488;0.0816
15489;0.0816
15490;0.0816
15491;0.0816
15492;0.0816
15493;0.0816
15494;0.0816
15495;0.0816
15496;0.0816
15497;0.0816
15498;0.0816
15499;0.0816
15500;0.0816
15501;0.0816
15502;0.0816
15503;0.0816
15504;0.0816
15505;0.0816
15506;0.0816
15507;0.0816
15508;0.0816
15509;0.0816
15510;0.0816
15511;0.0816
15512;0.0816
15513;0.0816
15514;0.0816
15515;0.0816
15516;0.0816
15517;0.0816
15518;0.0816
15519;0.0816
15520;0.0816
15521;0.0816
15522;0.0816
15523;0.0816
15524;0.0816
15525;0.0816
15526;0.0816
15527;0.0816
15528;0.0816
15529;0.0816
15530;0.0816
15531;0.0816
15532;0.0816
15533;0.0816
15534;0.0816
15535;0.0816
15536;0.0816
15537;0.0816
15538;0.0816
15539;0.0816
15540;0.0816
15541;0.0816
15542;0.0816
15543;0.0816
15544;0.0816
15545;0.0816
15546;0.0816
15547;0.0816
15548;0.0816
15549;0.0816
15550;0.0816
15551;0.0816
15552;0.0816
15553;0.0816
15554;0.0816
15555;0.0816
15556;0.0816
15557;0.0816
15558;0.0816
15559;0.0816
15560;0.0816
15561;0.0816
15562;0.0816
15563;0.0816
15564;0.0816
15565;0.0816
15566;0.0816
15567;0.0816
15568;0.0816
15569;0.0816
15570;0.0816
15571;0.0816
15572;0.0816
15573;0.0816
15574;0.0816
15575;0.0816
15576;0.0816
15577;0.0816
15578;0.0816
15579;0.0816
15580;0.0816
15581;0.0816
15582;0.0816
15583;0.0816
15584;0.0816
15585;0.0816
15586;0.0816
15587;0.0816
15588;0.0816
15589;0.0816
15590;0.0816
15591;0.0816
15592;0.0816
15593;0.0816
15594;0.0816
15595;0.0816
15596;0.0816
15597;0.0816
15598;0.0816
15599;0.0816
15600;0.0816
15601;0.0816
15602;0.0816
15603;0.0816
15604;0.0816
15605;0.0816
15606;0.0816
15607;0.0816
15608;0.0816
15609;0.0816
15610;0.0816
15611;0.0816
15612;0.0816
15613;0.0816
15614;0.0816
15615;0.0816
15616;0.0816
15617;0.0816
15618;0.0816
15619;0.0816
15620;0.0816
15621;0.0816
15622;0.0816
15623;0.0816
15624;0.0816
15625;0.0816
15626;0.0816
15627;0.0816
15628;0.0816
15629;0.0816
15630;0.0816
15631;0.0816
15632;0.0816
15633;0.0816
15634;0.0816
15635;0.0816
15636;0.0816
15637;0.0816
15638;0.0816
15639;0.0816
15640;0.0816
15641;0.0816
15642;0.0816
15643;0.0816
15644;0.0816
15645;0.0816
15646;0.0816
15647;0.0816
15648;0.0816
15649;0.0816
15650;0.0816
15651;0.0816
15652;0.0816
15653;0.0816
15654;0.0816
15655;0.0816
15656;0.0816
15657;0.0816
15658;0.0816
15659;0.0816
15660;0.0816
15661;0.0816
15662;0.0816
15663;0.0816
15664;0.0816
15665;0.0816
15666;0.0816
15667;0.0816
15668;0.0816
15669;0.0816
15670;0.0816
15671;0.0816
15672;0.0816
15673;0.0816
15674;0.0816
15675;0.0816
15676;0.0816
15677;0.0816
15678;0.0816
15679;0.0816
15680;0.0816
15681;0.0816
15682;0.0816
15683;0.0816
15684;0.0816
15685;0.0816
15686;0.0816
15687;0.0816
15688;0.0816
15689;0.0816
15690;0.0816
15691;0.0816
15692;0.0816
15693;0.0816
15694;0.0816
15695;0.0816
15696;0.0816
15697;0.0816
15698;0.0816
15699;0.0816
15700;0.0816
15701;0.0816
15702;0.0816
15703;0.0816
15704;0.0816
15705;0.0816
15706;0.0816
15707;0.0816
15708;0.0816
15709;0.0816
15710;0.0816
15711;0.0816
15712;0.0816
15713;0.0816
15714;0.0816
15715;0.0816
15716;0.0816
15717;0.0816
15718;0.0816
15719;0.0816
15720;0.0816
15721;0.0816
15722;0.0816
15723;0.0816
15724;0.0816
15725;0.0816
15726;0.0816
15727;0.0816
15728;0.0816
15729;0.0816
15730;0.0816
15731;0.0816
15732;0.0816
15733;0.0816
15734;0.0816
15735;0.0816
15736;0.0816
15737;0.0816
15738;0.0816
15739;0.0816
15740;0.0816
15741;0.0816
15742;0.0816
15743;0.0816
15744;0.0816
15745;0.0816
15746;0.0816
15747;0.0816
15748;0.0816
15749;0.0816
15750;0.0816
15751;0.0816
15752;0.0816
15753;0.0816
15754;0.0816
15755;0.0816
15756;0.0816
15757;0.0816
15758;0.0816
15759;0.0816
15760;0.0816
15761;0.0816
15762;0.0816
15763;0.0816
15764;0.0816
15765;0.0816
15766;0.0816
15767;0.0816
15768;0.0816
15769;0.0816
15770;0.0816
15771;0.0816
15772;0.0816
15773;0.0816
15774;0.0816
15775;0.0816
15776;0.0816
15777;0.0816
15778;0.0816
15779;0.0816
15780;0.0816
15781;0.0816
15782;0.0816
15783;0.0816
15784;0.0816
15785;0.0816
15786;0.0816
15787;0.0816
15788;0.0816
15789;0.0816
15790;0.0816
15791;0.0816
15792;0.0816
15793;0.0816
15794;0.0816
15795;0.0816
15796;0.0816
15797;0.0816
15798;0.0816
15799;0.0816
15800;0.0816
15801;0.0816
15802;0.0816
15803;0.0816
15804;0.0816
15805;0.0816
15806;0.0816
15807;0.0816
15808;0.0816
15809;0.0816
15810;0.0816
15811;0.0816
15812;0.0816
15813;0.0816
15814;0.0816
15815;0.0816
15816;0.0816
15817;0.0816
15818;0.0816
15819;0.0816
15820;0.0816
15821;0.0816
15822;0.0816
15823;0.0816
15824;0.0816
15825;0.0816
15826;0.0816
15827;0.0816
15828;0.0816
15829;0.0816
15830;0.0816
15831;0.0816
15832;0.0816
15833;0.0816
15834;0.0816
15835;0.0816
15836;0.0816
15837;0.0816
15838;0.0816
15839;0.0816
15840;0.0816
15841;0.0816
15842;0.0816
15843;0.0816
15844;0.0816
15845;0.0816
15846;0.0816
15847;0.0816
15848;0.0816
15849;0.0816
15850;0.0816
15851;0.0816
15852;0.0816
15853;0.0816
15854;0.0816
15855;0.0816
15856;0.0816
15857;0.0816
15858;0.0816
15859;0.0816
15860;0.0816
15861;0.0816
15862;0.0816
15863;0.0816
15864;0.0816
15865;0.0816
15866;0.0816
15867;0.0816
15868;0.0816
15869;0.0816
15870;0.0816
15871;0.0816
15872;0.0816
15873;0.0816
15874;0.0816
15875;0.0816
15876;0.0816
15877;0.0816
15878;0.0816
15879;0.0816
15880;0.0816
15881;0.0816
15882;0.0816
15883;0.0816
15884;0.0816
15885;0.0816
15886;0.0816
15887;0.0816
15888;0.0816
15889;0.0816
15890;0.0816
15891;0.0816
15892;0.0816
15893;0.0816
15894;0.0816
15895;0.0816
15896;0.0816
15897;0.0816
15898;0.0816
15899;0.0816
15900;0.0816
15901;0.0816
15902;0.0816
15903;0.0816
15904;0.0816
15905;0.0816
15906;0.0816
15907;0.0816
15908;0.0816
15909;0.0816
15910;0.0816
15911;0.0816
15912;0.0816
15913;0.0816
15914;0.0816
15915;0.0816
15916;0.0816
15917;0.0816
15918;0.0816
15919;0.0816
15920;0.0816
15921;0.0816
15922;0.0816
15923;0.0816
15924;0.0816
15925;0.0816
15926;0.0816
15927;0.0816
15928;0.0816
15929;0.0816
15930;0.0816
15931;0.0816
15932;0.0816
15933;0.0816
15934;0.0816
15935;0.0816
15936;0.0816
15937;0.0816
15938;0.0816
15939;0.0816
15940;0.0816
15941;0.0816
15942;0.0816
15943;0.0816
15944;0.0816
15945;0.0816
15946;0.0816
15947;0.0816
15948;0.0816
15949;0.0816
15950;0.0816
15951;0.0816
15952;0.0816
15953;0.0816
15954;0.0816
15955;0.0816
15956;0.0816
15957;0.0816
15958;0.0816
15959;0.0816
15960;0.0816
15961;0.0816
15962;0.0816
15963;0.0816
15964;0.0816
15965;0.0816
15966;0.0816
15967;0.0816
15968;0.0816
15969;0.0816
15970;0.0816
15971;0.0816
15972;0.0816
15973;0.0816
15974;0.0816
